,station_name,timestamp,lat,lon,particulate_microcystin,dissolved_microcystin,extracted_phycocyanin,extracted_chla,turbidity,tss,vss,cdom,date
654,WE12,2016-08-09 10:05:00,41.7018,-83.2517,1.08,0.33,4.83,21.58,7.81,24.3,7.42,0.47,8/9/2016
655,WE12,2016-08-09 00:00:00,41.703,-83.254,0.93,0.16,9.36,23.47,,,,,8/9/2016
656,WE13,2016-08-09 11:57:00,41.7414,-83.1353,2.27,0.14,7.79,16.68,5.06,13.08,4.69,0.32,8/9/2016
657,WE13,2016-08-09 00:00:00,41.741,-83.136,0.86,0.14,5.23,12.0,,,,,8/9/2016
658,WE15,2016-08-09 11:07:00,41.6172,-83.0118,5.75,0.35,2.09,20.31,8.69,6.48,5.13,0.45,8/9/2016
659,WE2,2016-08-15 08:35:00,41.762,-83.33,0.74,0.14,2.24,19.64,7.3,7.67,1.41,0.5,8/15/2016
660,WE2,2016-08-15 00:00:00,41.762,-83.33,0.9,0.14,1.31,18.24,,,,,8/15/2016
661,WE4,2016-08-15 13:10:00,41.827,-83.193,1.03,0.11,1.21,12.69,2.37,2.63,1.34,0.24,8/15/2016
662,WE6,2016-08-15 09:52:00,41.705,-83.385,8.39,0.36,8.04,114.57,26.2,29.73,16.68,1.24,8/15/2016
663,WE8,2016-08-15 14:00:00,41.834,-83.364,2.55,0.2,6.29,46.33,12.0,12.1,6.91,0.69,8/15/2016
664,WE8,2016-08-15 00:00:00,41.834,-83.364,2.6,0.23,3.44,43.3,,,,,8/15/2016
665,WE9,2016-08-15 09:22:00,41.718,-83.424,14.87,0.33,3.96,86.98,34.8,26.4,11.42,0.99,8/15/2016
666,WE12,2016-08-15 10:34:00,41.703,-83.254,1.13,0.16,1.04,18.81,7.99,7.93,2.61,0.44,8/15/2016
667,WE12,2016-08-15 00:00:00,41.703,-83.254,1.1,0.11,1.45,21.09,,,,,8/15/2016
668,WE13,2016-08-15 12:20:00,41.741,-83.136,0.86,0.11,1.63,16.26,7.03,6.47,2.24,0.32,8/15/2016
669,WE13,2016-08-15 00:00:00,41.741,-83.136,1.07,0.13,1.81,12.71,,,,,8/15/2016
670,WE15,2016-08-15 11:40:00,,,1.8,0.17,1.3,22.84,,8.0,3.34,0.54,8/15/2016
671,WE2,2016-08-22 09:22:00,41.7646,-83.332,0.91,0.11,3.35,27.32,16.7,15.93,1.95,0.6,8/22/2016
672,WE2,2016-08-22 00:00:00,41.762,-83.33,0.95,0.19,3.38,27.43,,,,,8/22/2016
673,WE4,2016-08-22 13:35:00,41.8268,-83.192,2.91,0.13,9.52,16.66,6.56,7.5,4.02,0.37,8/22/2016
674,WE6,2016-08-22 10:29:00,41.7058,-83.3859,21.26,0.24,28.59,100.32,35.6,34.1,14.42,1.16,8/22/2016
675,WE6,2016-08-22 00:00:00,41.705,-83.385,47.03,0.7,175.81,1003.2,,,,,8/22/2016
676,WE8,2016-08-22 08:22:00,41.8361,-83.3599,0.54,0.13,4.59,42.77,11.8,12.8,5.55,0.9,8/22/2016
677,WE8,2016-08-22 00:00:00,41.834,-83.364,0.56,0.15,2.55,37.62,,,,,8/22/2016
678,WE9,2016-08-22 10:03:00,41.7185,-83.4222,5.55,0.57,16.33,82.76,30.9,28.8,10.82,1.58,8/22/2016
679,WE9,2016-08-22 00:00:00,41.718,-83.424,55.73,0.63,223.03,746.13,,,,,8/22/2016
680,WE12,2016-08-22 11:02:00,41.7047,-83.255,0.13,0.1,0.23,7.42,6.26,4.9,1.97,0.46,8/22/2016
681,WE12,2016-08-22 00:00:00,41.703,-83.254,0.24,0.1,0.52,13.03,,,,,8/22/2016
682,WE13,2016-08-22 12:57:00,41.7421,-83.1366,0.63,0.12,5.85,18.18,7.09,9.13,2.77,0.3,8/22/2016
683,WE13,2016-08-22 00:00:00,41.741,-83.136,0.74,0.01,2.32,11.44,,,,,8/22/2016
684,WE15,2016-08-22 12:05:00,41.6181,-83.0132,0.58,0.01,1.45,12.22,6.93,7.23,2.64,0.53,8/22/2016
685,WE2,2016-08-29 08:20:00,41.7642,-83.3297,0.13,0.13,0.67,11.47,14.6,16.4,0.77,0.56,8/29/2016
686,WE2,2016-08-29 00:00:00,41.762,-83.33,0.11,0.13,0.43,9.93,,,,,8/29/2016
687,WE4,2016-08-29 11:30:00,41.8302,-83.1904,0.24,0.19,0.96,9.97,8.38,9.47,0.54,0.67,8/29/2016
688,WE6,2016-08-29 09:26:00,41.707,-83.3838,0.87,0.38,5.48,71.13,36.7,39.27,9.88,1.39,8/29/2016
689,WE8,2016-08-29 12:20:00,41.8356,-83.3579,0.37,0.24,2.2,22.88,18.8,18.2,2.88,0.7,8/29/2016
690,WE8,2016-08-29 00:00:00,41.834,-83.364,0.39,0.22,1.34,20.28,,,,,8/29/2016
691,WE9,2016-08-29 09:05:00,41.7188,-83.4212,0.61,0.49,3.67,50.69,34.9,39.4,5.81,2.19,8/29/2016
692,WE12,2016-08-29 10:05:00,41.7043,-83.2668,0.01,0.01,0.3,10.35,11.4,12.93,1.67,0.39,8/29/2016
693,WE12,2016-08-29 00:00:00,41.703,-83.254,0.01,0.01,0.28,9.79,,,,,8/29/2016
694,WE13,2016-08-29 10:55:00,41.7448,-83.133,0.47,0.12,1.04,14.16,10.3,11.47,0.81,0.44,8/29/2016
695,WE13,2016-08-29 00:00:00,41.741,-83.136,0.27,0.12,1.47,15.36,,,,,8/29/2016
696,WE2,2016-09-06 08:23:00,41.7626,-83.3311,0.01,0.12,0.43,8.05,26.0,25.55,1.21,0.83,9/6/2016
697,WE2,2016-09-06 00:00:00,41.762,-83.33,0.1,0.11,0.3,6.97,,,,,9/6/2016
698,WE4,2016-09-06 12:27:00,41.8318,-83.1935,0.24,0.01,3.51,16.5,5.34,6.6,0.32,0.48,9/6/2016
699,WE6,2016-09-06 09:25:00,41.7038,-83.3863,2.3,0.36,10.13,51.61,30.3,56.8,4.92,1.46,9/6/2016
700,WE8,2016-09-06 13:13:00,41.832,-83.3593,1.27,0.32,22.55,44.09,27.0,25.3,6.12,1.16,9/6/2016
701,WE8,2016-09-06 00:00:00,41.834,-83.364,0.42,0.36,2.6,15.84,,,,,9/6/2016
702,WE8,2016-09-06 00:00:00,41.834,-83.364,3.23,0.36,173.0,185.13,,,,,9/6/2016
703,WE9,2016-09-06 09:04:00,41.717,-83.4256,2.87,0.5,9.73,60.26,44.0,39.2,8.32,2.22,9/6/2016
704,WE12,2016-09-06 10:01:00,41.7026,-83.2558,0.2,0.15,0.66,14.69,18.5,18.15,1.91,0.59,9/6/2016
705,WE12,2016-09-06 00:00:00,41.703,-83.254,0.01,0.12,0.53,13.2,,,,,9/6/2016
706,WE13,2016-09-06 11:50:00,41.7406,-83.138,0.11,0.01,0.82,10.69,18.4,18.5,1.71,0.34,9/6/2016
707,WE13,2016-09-06 00:00:00,41.741,-83.136,0.01,0.1,0.2,4.52,,,,,9/6/2016
708,WE15,2016-09-06 11:00:00,41.6174,-83.0125,0.01,0.13,0.51,12.94,11.7,11.25,1.16,0.48,9/6/2016
709,WE2,2016-09-12 08:25:00,41.7632,-83.3315,0.37,0.13,0.71,22.16,19.7,22.4,0.35,0.68,9/12/2016
710,WE2,2016-09-12 00:00:00,41.762,-83.33,0.14,0.16,0.71,13.32,,,,,9/12/2016
711,WE4,2016-09-12 12:29:00,41.826,-83.1925,0.1,0.01,0.83,7.97,5.05,6.67,0.34,0.42,9/12/2016
712,WE6,2016-09-12 09:27:00,41.7039,-83.3853,2.45,0.33,8.44,55.32,14.2,16.33,2.81,1.26,9/12/2016
713,WE8,2016-09-12 13:12:00,41.8322,-83.3589,0.22,0.22,1.6,10.85,8.25,9.93,0.55,0.56,9/12/2016
714,WE8,2016-09-12 00:00:00,41.834,-83.364,0.2,0.19,0.53,6.38,,,,,9/12/2016
715,WE9,2016-09-12 09:06:00,41.3587,-83.2117,1.0,0.46,7.23,46.46,23.7,28.53,4.08,1.3,9/12/2016
716,WE12,2016-09-12 10:04:00,41.7021,-83.2706,0.01,0.01,0.25,4.77,16.7,17.97,1.31,0.51,9/12/2016
717,WE12,2016-09-12 00:00:00,41.703,-83.254,0.2,0.01,0.21,4.34,,,,,9/12/2016
718,WE13,2016-09-12 00:00:00,41.741,-83.136,0.17,0.01,0.69,6.64,8.53,7.09,0.72,0.24,9/12/2016
719,WE13,2016-09-12 11:54:00,41.7427,-83.1366,0.01,0.01,0.21,5.04,,,,,9/12/2016
720,WE15,2016-09-12 11:04:00,41.6167,-83.0109,0.24,0.12,0.65,7.42,5.54,7.16,1.09,0.41,9/12/2016
721,WE2,2016-09-19 08:27:00,41.7628,-83.3314,0.21,0.13,0.31,5.52,16.5,31.93,0.48,0.48,9/19/2016
722,WE2,2016-09-19 00:00:00,41.762,-83.33,0.18,0.16,0.28,4.88,,,,,9/19/2016
723,WE4,2016-09-19 12:56:00,41.8265,-83.1893,0.1,0.27,42.24,52.96,12.7,13.27,6.41,0.5,9/19/2016
724,WE4,2016-09-19 00:00:00,41.827,-83.193,1.62,0.24,109.78,149.98,,,,,9/19/2016
725,WE6,2016-09-19 09:26:00,41.7044,-83.3872,1.81,0.28,6.02,39.76,9.71,11.13,2.41,1.27,9/19/2016
726,WE8,2016-09-19 13:40:00,41.8337,-83.3587,0.15,0.12,2.89,16.63,6.52,7.3,1.54,0.64,9/19/2016
727,WE8,2016-09-19 00:00:00,41.834,-83.364,0.12,0.22,0.41,9.9,,,,,9/19/2016
728,WE9,2016-09-19 09:04:00,41.3592,-83.2114,0.2,0.14,0.69,14.0,17.9,19.47,1.61,1.67,9/19/2016
729,WE12,2016-09-19 10:14:00,41.7032,-83.2553,0.27,0.1,0.61,8.25,19.4,13.13,0.88,0.41,9/19/2016
730,WE12,2016-09-19 00:00:00,41.703,-83.254,0.01,0.1,0.1,5.69,,,,,9/19/2016
731,WE12,2016-09-19 00:00:00,41.703,-83.254,0.69,0.13,21.51,30.09,,,,,9/19/2016
732,WE13,2016-09-19 12:06:00,41.7429,-83.1378,0.13,0.01,1.14,12.17,11.0,10.84,1.21,0.3,9/19/2016
733,WE13,2016-09-19 00:00:00,41.741,-83.136,0.01,0.01,0.15,2.7,,,,,9/19/2016
734,WE13,2016-09-19 00:00:00,41.741,-83.136,0.5,0.1,16.75,53.72,,,,,9/19/2016
735,WE15,2016-09-19 11:14:00,41.6181,-83.0125,0.34,0.15,0.56,5.07,4.38,5.47,0.41,0.66,9/19/2016
736,WE15,2016-09-19 00:00:00,,,9.55,0.18,9.8,65.56,,,,,9/19/2016
737,WE2,2016-09-28 08:21:00,41.762,-83.3314,0.1,0.16,0.09,3.93,9.02,8.8,,0.45,9/28/2016
738,WE2,2016-09-28 00:00:00,41.762,-83.33,0.01,0.27,0.04,4.29,,,,,9/28/2016
739,WE4,2016-09-28 12:36:00,41.8264,-83.1906,0.01,0.01,0.01,2.84,7.66,8.75,0.15,0.21,9/28/2016
740,WE6,2016-09-28 09:22:00,41.7036,-83.3829,0.32,0.13,1.85,11.29,11.5,13.53,1.97,1.17,9/28/2016
741,WE8,2016-09-28 13:18:00,41.8328,-83.357,0.01,0.14,0.51,7.56,10.4,12.07,1.55,0.88,9/28/2016
742,WE8,2016-09-28 00:00:00,41.834,-83.364,0.01,0.13,0.5,7.66,,,,,9/28/2016
743,WE9,2016-09-28 09:02:00,41.3591,-83.2107,0.18,0.2,1.39,15.25,14.5,27.0,3.01,1.19,9/28/2016
744,WE12,2016-09-28 10:11:00,41.7027,-83.2564,0.52,0.16,0.15,6.61,18.1,14.52,1.69,0.43,9/28/2016
745,WE12,2016-09-28 00:00:00,41.703,-83.254,0.22,0.25,0.45,6.52,,,,,9/28/2016
746,WE13,2016-09-28 12:00:00,41.7439,-83.1353,0.01,0.11,0.11,3.41,,17.08,1.73,0.37,9/28/2016
747,WE13,2016-09-28 00:00:00,41.741,-83.136,0.01,0.01,0.11,3.3,,,,,9/28/2016
748,WE15,2016-09-28 11:12:00,41.6191,-83.0116,0.01,0.01,0.0036,2.27,3.99,5.18,0.66,0.43,9/28/2016
749,WE2,2016-10-03 08:22:00,41.7638,-83.3306,0.37,0.22,0.05,3.91,22.8,18.07,0.95,0.48,10/3/2016
750,WE2,2016-10-03 00:00:00,41.762,-83.33,0.43,0.23,0.06,4.09,,,,,10/3/2016
751,WE4,2016-10-03 12:56:00,41.827,-83.1921,0.01,0.01,0.06,2.71,9.2,9.6,0.69,0.14,10/3/2016
752,WE6,2016-10-03 09:31:00,41.7056,-83.3865,0.27,0.29,0.74,7.46,10.5,8.2,0.68,0.94,10/3/2016
753,WE8,2016-10-03 13:37:00,41.8348,-83.3616,0.01,0.16,0.15,3.51,9.33,9.44,1.37,0.55,10/3/2016
754,WE8,2016-10-03 00:00:00,41.834,-83.364,0.01,0.16,0.14,2.8,,,,,10/3/2016
755,WE9,2016-10-03 09:07:00,41.7178,-83.4225,0.11,0.23,0.24,7.69,21.4,16.8,2.95,2.34,10/3/2016
756,WE12,2016-10-03 10:24:00,41.7037,-83.2719,0.17,0.26,0.16,4.86,34.6,31.6,2.77,0.51,10/3/2016
757,WE12,2016-10-03 00:00:00,41.703,-83.254,0.15,0.23,0.13,4.96,,,,,10/3/2016
758,WE13,2016-10-03 12:13:00,41.7429,-83.1388,0.14,0.22,0.3,8.09,43.8,35.47,3.95,0.61,10/3/2016
759,WE13,2016-10-03 00:00:00,41.741,-83.136,0.01,0.2,0.08,3.03,,,,,10/3/2016
760,WE13,2016-10-03 00:00:00,41.741,-83.136,11.46,0.01,431.03,1106.03,,,,,10/3/2016
761,WE15,2016-10-03 11:24:00,41.6191,-83.0143,0.34,0.01,0.02,1.88,4.94,4.94,0.46,0.41,10/3/2016
762,WE2,2016-10-11 08:25:00,41.7625,-83.3302,0.16,0.18,0.41,7.69,19.9,21.0,1.61,0.66,10/11/2016
763,WE2,2016-10-11 00:00:00,41.762,-83.33,0.01,0.23,0.46,6.86,,,,,10/11/2016
764,WE4,2016-10-11 12:50:00,41.8256,-83.1933,0.01,0.01,0.07,2.77,4.1,4.75,0.7,0.22,10/11/2016
765,WE6,2016-10-11 09:40:00,41.7034,-83.3853,0.13,0.24,0.07,6.57,10.4,12.4,1.94,0.72,10/11/2016
766,WE8,2016-10-11 13:44:00,41.8328,-83.357,0.38,0.21,3.89,13.83,12.6,12.17,3.17,0.61,10/11/2016
767,WE8,2016-10-11 00:00:00,41.834,-83.364,0.01,0.21,0.26,6.21,,,,,10/11/2016
768,WE8,2016-10-11 00:00:00,41.834,-83.364,1.01,0.25,,,,,,,10/11/2016
769,WE9,2016-10-11 09:20:00,41.717,-83.424,0.18,0.29,0.26,8.49,21.6,25.73,3.47,1.28,10/11/2016
770,WE12,2016-10-11 10:23:00,41.7049,-83.2662,0.01,0.19,0.3,5.82,19.3,19.73,2.34,0.65,10/11/2016
771,WE12,2016-10-11 00:00:00,41.703,-83.254,0.11,0.2,0.16,5.24,,,,,10/11/2016
772,WE13,2016-10-11 12:21:00,41.7418,-83.1375,0.01,0.11,0.16,2.9,16.6,17.12,1.79,0.29,10/11/2016
773,WE13,2016-10-11 00:00:00,41.741,-83.136,0.01,0.12,0.09,2.38,,,,,10/11/2016
774,WE15,2016-10-11 11:27:00,41.6173,-83.0128,0.01,0.14,0.06,2.65,6.99,7.05,0.84,0.35,10/11/2016
775,WE2,2016-10-17 08:50:00,41.7626,-83.3318,0.01,0.15,0.24,5.2,10.9,11.2,0.51,0.7,10/17/2016
776,WE2,2016-10-17 00:00:00,41.762,-83.33,0.27,0.15,0.31,4.84,,,,,10/17/2016
777,WE4,2016-10-17 09:34:00,41.8252,-83.1963,0.01,0.01,0.03,3.95,4.14,4.2,0.52,0.23,10/17/2016
778,WE6,2016-10-17 13:00:00,41.7038,-83.3875,0.01,0.19,0.16,3.57,3.78,3.77,0.69,1.13,10/17/2016
779,WE8,2016-10-17 08:13:00,41.8328,-83.3605,0.01,0.15,0.07,2.19,5.01,3.83,1.14,0.72,10/17/2016
780,WE8,2016-10-17 00:00:00,41.834,-83.364,0.01,0.15,0.62,2.5,,,,,10/17/2016
781,WE9,2016-10-17 13:25:00,41.7174,-83.423,0.01,0.15,0.12,7.55,18.1,18.5,2.64,1.13,10/17/2016
782,WE12,2016-10-17 12:08:00,41.7019,-83.2563,0.01,0.12,0.24,5.26,10.3,10.63,1.44,0.58,10/17/2016
783,WE12,2016-10-17 00:00:00,41.703,-83.254,0.01,0.13,0.16,4.54,,,,,10/17/2016
784,WE13,2016-10-17 10:16:00,41.741,-83.1371,0.01,0.01,0.11,4.28,7.73,7.4,1.09,0.3,10/17/2016
785,WE13,2016-10-17 00:00:00,41.741,-83.136,0.01,0.01,0.09,4.28,,,,,10/17/2016
786,WE15,2016-10-17 10:17:00,41.6151,-83.013,0.01,0.01,0.03,1.56,3.82,3.08,0.6,0.44,10/17/2016
787,WE2,2017-03-23 11:29:00,41.7654,-83.332,,,0.01,1.27,18.7,16.52,1.02,0.695,3/23/2017
788,WE6,2017-03-23 12:35:00,41.7055,-83.3853,,,0.12,4.51,50.4,52.24,4.3,2.026,3/23/2017
789,WE8,2017-03-23 00:00:00,41.834,-83.364,,,0.01,0.77,13.1,11.44,1.7,0.69,3/23/2017
790,WE9,2017-03-23 12:10:00,41.7162,-83.4231,,,0.28,21.64,30.2,27.72,4.58,3.516,3/23/2017
791,WE2,2017-04-25 08:42:00,41.7628,-83.3272,,,0.14,4.1,49.3,48.9,7.56,1.936,4/25/2017
792,WE4,2017-04-25 11:57:00,41.8269,-83.191,,,0.02,2.89,9.43,11.04,1.97,0.479,4/25/2017
793,WE6,2017-04-25 09:53:00,41.7066,-83.3858,,,0.34,4.4,118.0,111.0,11.86,3.694,4/25/2017
794,WE8,2017-04-25 12:45:00,42.002,-83.3576,,,0.08,6.2,26.0,31.0,3.63,1.315,4/25/2017
795,WE9,2017-04-25 09:24:00,41.7185,-83.4221,,,0.34,18.65,62.1,59.2,7.46,4.299,4/25/2017
796,WE12,2017-04-25 10:32:00,41.7052,-83.256,,,0.16,2.82,58.8,53.1,2.36,3.704,4/25/2017
797,WE13,2017-04-25 11:13:00,41.7386,-83.1301,,,0.003,4.59,6.88,10.9,0.69,0.661,4/25/2017
798,WE2,2017-05-08 08:34:00,41.7643,-83.332,,,0.02,2.02,14.8,13.7,1.62,0.607,5/8/2017
799,WE4,2017-05-08 11:37:00,41.8268,-83.1947,,,0.01,1.99,8.14,7.88,1.18,0.295,5/8/2017
800,WE6,2017-05-08 09:40:00,41.7058,-83.3864,,,0.79,5.27,230.0,201.5,18.56,6.444,5/8/2017
801,WE8,2017-05-08 12:19:00,41.8341,-83.3606,,,0.08,2.97,19.5,12.87,1.85,1.812,5/8/2017
802,WE9,2017-05-08 09:16:00,41.7183,-83.4237,,,0.9,6.64,291.0,262.7,25.36,6.828,5/8/2017
803,WE12,2017-05-08 10:20:00,41.7039,-83.2545,,,0.09,3.31,34.3,30.28,3.02,1.654,5/8/2017
804,WE13,2017-05-08 10:55:00,41.7429,-83.1369,,,0.003,2.08,12.3,12.64,1.21,0.34,5/8/2017
805,WE2,2017-05-30 13:14:00,41.761,-83.3338,0.01,0.01,0.09,2.56,22.1,14.96,0.98,4.148,5/30/2017
806,WE2,2017-05-30 00:00:00,41.762,-83.33,0.01,0.01,0.09,2.23,,,,,5/30/2017
807,WE4,2017-05-30 08:57:00,41.8258,-83.1975,0.01,0.01,0.003,2.45,2.02,2.14,0.49,0.359,5/30/2017
808,WE6,2017-05-30 12:21:00,41.7059,-83.3878,0.01,0.01,0.1,2.98,36.2,20.16,2.3,5.965,5/30/2017
809,WE8,2017-05-30 13:46:00,41.8323,-83.3614,0.01,0.01,0.27,37.21,9.24,10.88,2.54,3.161,5/30/2017
810,WE8,2017-05-30 00:00:00,41.834,-83.364,0.01,0.01,0.26,36.4,,,,,5/30/2017
811,WE9,2017-05-30 12:43:00,41.7176,-83.4263,0.01,0.01,0.8,4.36,274.0,203.0,15.72,7.323,5/30/2017
812,WE12,2017-05-30 11:34:00,41.7036,-83.257,0.01,0.01,0.09,3.47,25.2,16.72,1.38,2.913,5/30/2017
813,WE12,2017-05-30 00:00:00,41.703,-83.254,0.01,0.01,0.06,2.5,,,,,5/30/2017
814,WE13,2017-05-30 09:42:00,41.7445,-83.1381,0.01,0.01,0.17,10.05,2.77,3.62,1.57,0.525,5/30/2017
815,WE13,2017-05-30 00:00:00,41.741,-83.136,0.01,0.01,0.04,10.4,,,,,5/30/2017
816,WE15,2017-05-30 10:34:00,41.617,-83.0137,0.01,0.01,0.07,83.85,9.37,11.6,3.58,1.68,5/30/2017
817,WE2,2017-06-12 13:30:00,41.7524,-83.332,0.01,0.1,0.08,26.89,9.74,8.72,2.1,3.072,6/12/2017
818,WE2,2017-06-12 00:00:00,41.762,-83.33,0.01,0.18,0.003,10.03,,,,,6/12/2017
819,WE4,2017-06-12 09:04:00,41.8257,-83.1958,0.01,0.11,0.003,7.61,1.67,2.18,1.11,0.436,6/12/2017
820,WE6,2017-06-12 12:32:00,41.7045,-83.3875,0.01,0.11,0.003,3.41,7.03,3.52,0.63,4.6,6/12/2017
821,WE8,2017-06-12 08:18:00,41.8324,-83.3601,0.01,0.17,0.003,3.23,2.34,2.12,0.63,1.284,6/12/2017
822,WE8,2017-06-12 00:00:00,41.834,-83.364,0.01,0.08,0.003,2.78,,,,,6/12/2017
823,WE9,2017-06-12 13:00:00,41.7174,-83.426,0.01,0.18,0.16,14.61,24.1,19.76,2.58,4.338,6/12/2017
824,WE12,2017-06-12 11:45:00,41.7027,-83.2555,0.01,0.15,0.07,10.67,2.54,3.1,1.01,0.622,6/12/2017
825,WE12,2017-06-12 00:00:00,41.703,-83.254,0.01,0.17,0.03,7.55,,,,,6/12/2017
826,WE13,2017-06-12 09:51:00,41.7415,-83.1363,0.01,0.25,0.003,1.94,1.31,2.16,0.59,0.251,6/12/2017
827,WE13,2017-06-12 00:00:00,41.741,-83.136,0.01,0.14,0.003,1.75,,,,,6/12/2017
828,WE15,2017-06-12 10:42:00,41.6163,-83.0134,0.01,0.39,0.003,1.28,4.08,2.72,0.43,2.512,6/12/2017
829,WE2,2017-06-26 13:45:00,41.7624,-83.3358,0.01,0.01,0.04,6.4,4.74,5.88,0.86,0.513,6/26/2017
830,WE2,2017-06-26 00:00:00,41.762,-83.33,0.01,0.01,0.06,6.02,,,,,6/26/2017
831,WE4,2017-06-26 09:11:00,41.8257,-83.1981,0.01,0.01,0.03,2.27,1.38,2.04,1.87,0.322,6/26/2017
832,WE6,2017-06-26 12:45:00,41.7062,-83.3909,0.01,0.01,0.02,9.54,7.74,10.47,2.64,2.442,6/26/2017
833,WE8,2017-06-26 08:18:00,41.8333,-83.3607,0.01,0.01,0.02,4.17,2.01,2.2,0.53,0.961,6/26/2017
834,WE8,2017-06-26 00:00:00,41.834,-83.364,0.01,0.01,0.06,4.39,,,,,6/26/2017
835,WE9,2017-06-26 13:10:00,41.7167,-83.426,0.01,0.01,0.16,16.34,23.8,25.4,2.17,2.901,6/26/2017
836,WE12,2017-06-26 11:54:00,41.705,-83.2597,0.01,0.01,0.1,7.89,7.47,7.64,1.38,2.078,6/26/2017
837,WE12,2017-06-26 00:00:00,41.703,-83.254,0.01,0.01,,,,,,,6/26/2017
838,WE13,2017-06-26 09:55:00,41.743,-83.1373,0.01,0.01,0.03,5.59,3.22,4.46,0.75,0.217,6/26/2017
839,WE15,2017-06-26 10:42:00,41.6193,-83.0138,0.01,0.01,0.01,4.37,5.6,7.12,1.05,0.311,6/26/2017
840,WE2,2017-07-05 13:13:00,41.7632,-83.328,0.01,0.01,0.35,16.6,27.1,23.6,3.1,3.004,7/5/2017
841,WE2,2017-07-05 00:00:00,41.762,-83.33,0.01,0.01,0.11,4.29,,,,,7/5/2017
842,WE4,2017-07-05 09:04:00,41.8284,-83.1912,0.01,0.01,0.03,3.86,1.35,1.48,0.53,0.482,7/5/2017
843,WE6,2017-07-05 12:20:00,41.7056,-83.3838,0.01,0.01,0.04,4.23,7.08,4.0,0.75,3.172,7/5/2017
844,WE8,2017-07-05 08:14:00,41.8358,-83.357,0.01,0.01,0.036,1.65,1.22,1.4,0.59,0.716,7/5/2017
845,WE8,2017-07-05 00:00:00,41.834,-83.364,0.01,0.01,0.04,1.44,,,,,7/5/2017
846,WE9,2017-07-05 12:41:00,41.718,-83.423,0.01,0.01,0.35,11.48,93.1,82.07,7.31,7.648,7/5/2017
847,WE12,2017-07-05 11:36:00,41.7027,-83.2529,0.01,0.01,0.12,14.06,3.53,4.92,2.42,0.855,7/5/2017
848,WE12,2017-07-05 00:00:00,41.703,-83.254,0.01,0.01,0.12,10.76,,,,,7/5/2017
849,WE13,2017-07-05 09:47:00,41.7444,-83.1336,0.01,0.01,0.05,3.59,1.25,1.64,0.91,0.331,7/5/2017
850,WE13,2017-07-05 00:00:00,41.741,-83.136,0.01,0.01,0.02,4.19,,,,,7/5/2017
851,WE15,2017-07-05 10:38:00,41.6167,-83.0111,0.01,0.01,0.03,2.91,1.87,2.02,0.73,0.346,7/5/2017
852,WE2,2017-07-11 13:13:00,41.7623,-83.3298,0.95,0.01,6.26,9.17,2.66,4.13,2.04,2.031,7/11/2017
853,WE2,2017-07-11 00:00:00,41.762,-83.33,0.01,0.01,0.4,4.39,,,,,7/11/2017
854,WE4,2017-07-11 08:56:00,41.8257,-83.195,0.01,0.01,0.13,2.2,1.5,1.76,0.37,0.319,7/11/2017
855,WE6,2017-07-11 12:21:00,41.7046,-83.3866,0.01,0.01,0.02,1.94,4.35,2.7,0.77,4.059,7/11/2017
856,WE8,2017-07-11 08:12:00,41.8318,-83.359,0.12,0.11,0.39,2.28,2.15,2.22,0.87,1.017,7/11/2017
857,WE8,2017-07-11 00:00:00,41.834,-83.364,0.01,0.28,0.22,1.52,,,,,7/11/2017
858,WE9,2017-07-11 12:41:00,41.7178,-83.4244,0.01,0.2,0.53,21.56,56.7,55.73,5.91,5.544,7/11/2017
859,WE12,2017-07-11 11:33:00,41.7022,-83.2544,0.01,0.11,1.19,8.88,2.55,3.12,1.21,0.811,7/11/2017
860,WE12,2017-07-11 00:00:00,41.703,-83.254,0.01,0.01,0.09,3.8,,,,,7/11/2017
861,WE13,2017-07-11 09:38:00,41.7422,-83.1363,0.01,0.01,0.12,3.43,1.58,2.12,0.65,0.436,7/11/2017
862,WE13,2017-07-11 00:00:00,41.741,-83.136,0.01,0.13,0.03,1.78,,,,,7/11/2017
863,WE15,2017-07-11 10:30:00,41.6182,-83.0133,0.01,0.01,0.04,1.18,1.35,1.28,0.23,0.378,7/11/2017
864,WE2,2017-07-17 13:02:00,41.763,-83.3288,0.01,0.01,0.46,19.79,25.7,21.28,1.62,4.383,7/17/2017
865,WE2,2017-07-17 00:00:00,41.762,-83.33,0.01,0.01,0.036,3.59,,,,,7/17/2017
866,WE4,2017-07-17 08:55:00,41.8283,-83.1933,0.1,0.01,0.036,2.18,1.17,2.18,1.17,0.438,7/17/2017
867,WE6,2017-07-17 12:10:00,41.7056,-83.3852,0.01,0.01,0.1,3.25,40.3,24.73,4.71,5.662,7/17/2017
868,WE8,2017-07-17 08:11:00,41.8353,-83.3581,0.01,0.01,0.02,7.56,2.81,2.0,1.9,2.58,7/17/2017
869,WE8,2017-07-17 00:00:00,41.834,-83.364,0.01,0.01,0.036,7.46,,,,,7/17/2017
870,WE9,2017-07-17 12:31:00,41.7183,-83.4224,0.01,0.01,0.2,5.74,79.1,67.8,6.57,5.719,7/17/2017
871,WE12,2017-07-17 11:26:00,41.7032,-83.2525,0.01,0.01,0.62,28.37,12.4,10.36,3.06,2.517,7/17/2017
872,WE12,2017-07-17 00:00:00,41.703,-83.254,0.27,0.01,0.036,7.62,,,,,7/17/2017
